,Left,Right,Center
924,https://www.vox.com/recode/2020/5/26/21271210/twitter-fact-check-trump-tweets-mail-voting-fraud-rigged-election-misleading-statements,https://www.theblaze.com/news/trump-lashes-out-at-twitter-fact-check,https://thehill.com/policy/technology/499649-trump-accuses-twitter-of-violating-free-speech-after-fact-check
925,https://www.nytimes.com/2020/05/30/opinion/george-floyd-police-funding.html,https://townhall.com/columnists/dwwilber/2020/05/30/how-do-police-officers-do-their-jobs-n2569717,https://www.forbes.com/sites/roddwagner/2020/05/31/spare-a-thought-for-the-good-cops/#31c4c763f19c
926,"http://www.huffingtonpost.com/2012/12/18/john-boehner-plan-b_n_2322802.html?utm_hp_ref=fiscal-cliff
http://edition.cnn.com/2012/12/18/politics/fiscal-cliff/index.html?hpt=us_c2",http://www.foxnews.com/politics/2012/12/18/boehner-to-float-plan-b-in-case-budget-talks-with-obama-fall-through/,
927,http://www.cnn.com/2012/12/18/us/state-benghazi-report/index.html?hpt=us_c1,http://www.foxnews.com/politics/2012/12/18/benghazi-report-cites-state-dept-for-security-failures-confirms-no-protest/,http://online.wsj.com/article/SB10001424127887324296604578175694059481304.html?mod=WSJ_hps_MIDDLENexttoWhatsNewsForth
928,https://www.washingtonpost.com/health/experts-dispute-reports-coronavirus-is-becoming-less-lethal/2020/06/01/8f8ace7c-a432-11ea-b619-3f9133bbb482_story.html,https://www.washingtonexaminer.com/news/italian-doctors-say-coronavirus-vanishing-in-hard-hit-country,https://www.cnbc.com/2020/06/01/who-says-coronavirus-isnt-losing-potency-this-is-still-a-killer-virus.html
929,"https://www.cbsnews.com/news/george-floyd-death-homicide-family-independent-autopsy-finds/
https://www.usatoday.com/story/news/nation/2020/06/01/george-floyd-independent-autopsy-findings-released-monday/5307185002/",https://www.washingtonexaminer.com/news/medical-examiner-deems-george-floyds-manner-of-death-a-homicide,
930,https://www.vox.com/policy-and-politics/2020/6/1/21277530/trump-speech-police-violence-dc-tear-gas,https://thefederalist.com/2020/06/01/trump-pays-homage-to-church-burned-in-riots-with-bible-in-hand/,https://www.pbs.org/newshour/nation/police-fire-tear-gas-to-disperse-d-c-protest
931,https://www.vox.com/2020/6/1/21277339/george-floyd-trump-military-insurrection-act,https://www.washingtontimes.com/news/2020/jun/1/donald-trump-mobilizing-military-horrifies-liberal/,https://www.npr.org/2020/06/02/867565338/governors-push-back-on-trumps-threat-to-deploy-federal-troops-to-quell-unrest
932,https://www.nytimes.com/2020/05/31/us/george-floyd-protests-white-supremacists-antifa.html,https://www.foxnews.com/us/antifa-arrests-coming-riots-suburbs,https://thehill.com/homenews/house/500588-house-homeland-security-committee-asks-for-more-information-about-extremist
933,https://www.cnn.com/2020/06/03/politics/esper-insurrection-act-protests/index.html,https://www.washingtontimes.com/news/2020/jun/3/mark-esper-pentagon-chief-opposes-trump-plan-i-do-/,https://thehill.com/policy/defense/500877-us-defense-chief-does-not-support-invoking-insurrection-act
934,http://www.huffingtonpost.com/2012/12/20/house-gop-plan-b-vote_n_2337202.html?utm_hp_ref=politics,http://www.foxnews.com/politics/2012/12/20/republicans-plan-showdown-votes-on-fiscal-crisis-over-dem-opposition/,http://www.npr.org/blogs/thetwo-way/2012/12/20/167688360/todays-plan-b-vote-part-of-posturing-or-a-push-over-the-fiscal-cliff
935,https://www.nbcnews.com/news/us-news/retired-st-louis-police-captain-killed-looters-while-trying-protect-n1223386,https://www.dailywire.com/news/retired-police-captain-was-murdered-while-protecting-his-friends-pawn-shop-during-riots-widow-says,https://apnews.com/1421b4f84e39488c41c0a285dba8a8cc
936,https://www.washingtonpost.com/opinions/trumps-threats-to-deploy-troops-move-america-closer-to-anarchy/2020/06/02/88975a60-a4ee-11ea-b473-04905b1af82b_story.html,https://www.nationalreview.com/2020/06/we-need-law-and-order-but-not-necessarily-federal-troops/,https://www.marketwatch.com/story/if-president-trump-does-use-the-military-to-quell-protests-hell-likely-rely-on-the-same-law-used-to-aid-the-civil-rights-movement-2020-06-03
937,,,
938,https://www.theatlantic.com/politics/archive/2020/06/james-mattis-denounces-trump-protests-militarization/612640/,https://www.washingtontimes.com/news/2020/jun/3/donald-trump-fires-back-overrated-james-mattis-gla/,https://www.npr.org/2020/06/04/869255813/former-defense-secretary-mattis-issues-stunning-rebuke-of-trump
939,https://www.cnn.com/2020/06/03/us/systemic-racism-in-policing/index.html,https://www.wsj.com/articles/the-myth-of-systemic-police-racism-11591119883?mod=opinion_lead_pos5,https://www.theflipside.io/archives/police-reform
940,"http://www.cnn.com/2012/12/20/politics/benghazi-report-clinton-legacy/index.html?hpt=po_t1
http://www.huffingtonpost.com/2012/12/20/allen-west-hillary-clinton_n_2337637.html?utm_hp_ref=politics",http://www.foxnews.com/politics/2012/12/14/clinton-looking-for-clean-getaway-on-benghazi/,
941,https://www.nytimes.com/2020/06/04/us/virus-unemployment-fired.html,https://www.nationalreview.com/news/1-9-million-more-claimed-jobless-benefits-last-week-bringing-pandemic-total-to-42-million/,https://thehill.com/homenews/senate/501035-gop-shifting-on-unemployment-benefits-as-jobless-numbers-swell
942,"http://www.cnn.com/2012/12/20/politics/fiscal-cliff/index.html?hpt=po_c1
http://www.huffingtonpost.com/2012/12/20/fiscal-cliff-house-boehner-plan-b_n_2341539.html?utm_hp_ref=politics",http://www.foxnews.com/politics/2012/12/21/republicans-plan-showdown-votes-on-fiscal-crisis-over-dem-opposition/,
943,https://www.vox.com/science-and-health/2020/6/6/21279592/protest-pandemic-covid-19-risk-second-wave-systemic-racism,https://reason.com/2020/06/07/when-should-force-be-used-to-protect-public-health/,https://www.reuters.com/article/us-health-coronavirus-congress-cdc/us-working-with-manufacturers-to-boost-flu-vaccine-availability-top-official-says-idUSKBN23B2HE
944,"https://www.cnn.com/2020/06/01/opinions/confederate-monuments-george-floyd-protests-history-cox/index.html
https://www.usatoday.com/story/news/nation/2020/06/04/confederate-statues-richmond-virginia-robert-e-lee-removed-other-states/3144226001/",https://spectator.org/rule-of-law-george-floyd-riots-george-floyd-protests-confederate-statues-statue-removal/,
945,https://news.yahoo.com/trump-george-floyd-looking-down-great-day-for-him-jobs-economy-162349431.html,https://factcheck.thedispatch.com/p/did-trump-say-he-hoped-george-floyd,https://thehill.com/homenews/administration/501324-trump-declares-it-great-day-for-george-floyd-and-equality
946,https://www.nytimes.com/2020/06/04/opinion/tom-cotton-op-ed-new-york-times.html,https://nypost.com/2020/06/05/tom-cotton-hysteria-shows-cowardice-from-the-new-york-times/,https://apnews.com/ebaeab275504119d6f552fdabbd439f1
947,https://www.nytimes.com/2020/06/03/us/politics/rod-rosenstein.html,https://www.foxnews.com/politics/rosenstein-defends-russia-probe-in-senate-testimony-faults-fbi-on-fisa-problems,https://www.wsj.com/articles/rod-rosenstein-testifies-before-senate-judiciary-committee-over-russia-investigation-11591193444
948,https://www.cnn.com/2020/06/08/politics/democrats-police-legislation/index.html,https://nypost.com/2020/06/08/house-democrats-kneel-for-george-floyd-unveil-police-reform-bill/,https://www.npr.org/2020/06/08/871625856/in-wake-of-protests-democrats-to-unveil-police-reform-legislation
949,https://www.texastribune.org/2020/06/06/george-w-bush-donald-trump/,https://www.foxnews.com/politics/bush-romney-not-expected-support-trump-nyt,https://www.businessinsider.com/prominent-republicans-considering-not-voting-trump-2020-6
950,https://www.theguardian.com/us-news/2020/jun/08/first-thing-can-cities-live-without-police-minneapolis-may-find-out,https://www.newsmax.com/us/america-protests-minneapolis-disband-police/2020/06/07/id/970997/,https://www.bbc.com/news/world-us-canada-52960227
951,https://www.nydailynews.com/news/national/ny-philadelphia-inquirer-editor-steps-down-buildings-matter-headline-20200607-ag23em5bdzawff2q7mpovabcqq-story.html,https://dailycaller.com/2020/06/07/philadelphia-inquirer-editor-resigns-buildings-matter-too-headline/,https://apnews.com/007fc770ead1b917440989544b0447df
952,https://www.cbsnews.com/live-updates/george-floyd-funeral-service/,https://www1.cbn.com/cbnnews/us/2020/june/george-floyd-will-be-laid-to-rest-in-hometown-of-houston-after-private-memorial-service,https://www.reuters.com/article/us-minneapolis-police-protests/george-floyd-to-be-buried-tuesday-as-global-anti-racism-protests-spread-idUSKBN23G1JQ
953,https://www.cnn.com/2020/06/09/health/us-coronavirus-tuesday/index.html,https://www.nationalreview.com/corner/exclusive-hawley-writes-to-barr-over-state-discrimination-against-religious-groups/,https://www.reuters.com/article/us-health-coronavirus-usa-trends-graphic-idUSKBN23G1GW
954,https://www.nbcnews.com/politics/congress/george-floyd-s-brother-set-testify-house-police-brutality-hearing-n1229046,https://www.foxnews.com/politics/george-floyds-brother-to-testify-at-house-hearing-on-police-brutality-as-defund-the-police-efforts-gain-steam,https://thehill.com/homenews/house/502034-Philonise-Floyd-asks-Congress-to-deliver-justice-for-his-brother-
955,"https://www.washingtonpost.com/opinions/2020/06/09/white-voters-are-turning-trump-new-data-shows-why-now/
https://www.usatoday.com/story/news/politics/elections/2020/06/08/president-trump-fumes-cnn-poll-showing-him-trailing-biden-and-approval-down/5317953002/",https://www.washingtonexaminer.com/opinion/op-eds/fake-polls-destroy-media-credibility,
956,https://www.motherjones.com/crime-justice/2020/06/trump-martin-gugino/,https://www.washingtonexaminer.com/news/congress/democrats-gop-reaction-to-trump-tweet-about-cop-shoving-protester-a-disgrace,https://thehill.com/homenews/administration/501784-trump-claims-75-year-old-man-shoved-by-buffalo-police-could-be-part
957,https://www.politico.com/news/2020/06/09/georgia-primary-election-voting-309066,https://www.foxnews.com/politics/messy-georgia-primary-raises-alarms-for-november-as-ossoff-edges-closer-to-clinching-senate-nomination,https://thefulcrum.us/voting/georgia-primary-2020
958,https://www.theatlantic.com/ideas/archive/2020/06/defund-police/612682/,https://www.wsj.com/articles/defund-police-watch-crime-return-11591658454?mod=opinion_lead_pos1,https://www.csmonitor.com/USA/Politics/2020/0607/Defund-the-police-What-does-that-mean-exactly
959,"http://www.cnn.com/2012/12/21/politics/fiscal-cliff/index.html?hpt=po_c1
http://www.politico.com/story/2012/12/why-obama-isnt-caving-85443.html",http://www.foxnews.com/politics/2012/12/23/senators-suggest-fiscal-deal-still-possible-but-appear-locked-in-same-standoff/?test=latestnews,
960,https://finance.yahoo.com/news/may-jobs-report-2020-coronavirus-pandemic-unemployment-rate-payrolls-151210655.html,https://www.foxbusiness.com/economy/may-2020-jobs-report,https://www.cnbc.com/2020/06/04/stock-market-futures-open-to-close-news.html
961,https://slate.com/news-and-politics/2020/06/confederate-bases-military-petraeus.html,https://www.foxnews.com/politics/army-bases-named-for-confederates,https://www.theatlantic.com/ideas/archive/2020/06/take-confederate-names-off-our-army-bases/612832/
962,https://abcnews.go.com/Business/15-million-workers-file-jobless-claims/story?id=71192960&cid=clicksource_4380645_2_heads_hero_live_headlines_hed,https://www.breitbart.com/economy/2020/06/11/u-s-weekly-jobless-claims-1-542-million/,https://www.wsj.com/articles/unemployment-benefits-weekly-jobless-claims-coronavirus-06-11-2020-11591819263?mod=hp_lead_pos2
963,http://nbcpolitics.nbcnews.com/_news/2012/12/23/16101856-nra-chief-if-putting-armed-police-in-schools-is-crazy-then-call-me-crazy?lite=,http://www.newsmax.com/Newsfront/SenGraham-mental-health/2012/12/23/id/468840,http://www.npr.org/2012/12/23/167896821/tragedy-spotlights-connecticuts-previous-efforts-at-gun-control
964,https://www.usnews.com/news/economy/articles/2020-06-11/stocks-plunge-in-worst-day-since-march-as-coronavirus-cases-rise,https://nypost.com/2020/06/11/dow-nasdaq-sp-500-sink-on-worries-over-long-recovery-ahead/,https://www.cnbc.com/2020/06/11/tech-stock-wipeout-big-five-lose-270-billion-in-value-zoom-rises.html
965,https://www.cnn.com/2020/06/11/politics/seattle-mayor-trump-protests/index.html,https://www.foxnews.com/us/seattle-protests-armed-guards-local-businesses-extortion,https://www.seattletimes.com/seattle-news/welcome-to-the-capitol-hill-autonomous-zone-where-seattle-protesters-gather-without-police/
966,"https://www.vox.com/culture/2020/6/11/21284719/cop-shows-canceled-the-wire-babylon-berlin
https://www.usatoday.com/story/entertainment/tv/2020/06/05/george-floyd-protests-should-we-cancel-cop-tv-shows-good/3145692001/",https://www.nationalreview.com/2020/06/cancel-cancel-culture/,
967,"http://www.nytimes.com/2012/12/24/nyregion/gun-makers-based-in-connecticut-form-a-potent-lobby.html?hp=&_r=0
http://www.cnn.com/2012/12/22/politics/gun-debate/index.html?hpt=po_c1",http://www.washingtontimes.com/news/2012/dec/23/nra-chief-enforce-the-existing-gun-laws/,
968,"https://www.bloomberg.com/amp/news/articles/2020-06-13/trump-reschedules-campaign-rally-after-juneteenth-uproar
https://www.washingtonpost.com/business/whats-juneteenth-and-why-was-there-a-fight-about-it/2020/06/13/80b5b98e-ad33-11ea-a43b-be9f6494a87d_story.html",https://www.foxnews.com/politics/trump-delays-tulsa-rally-until-june-20-over-juneteenth-concerns,
969,https://www.cnn.com/2020/06/11/politics/rand-paul-bill-no-knock-warrants-breonna-taylor/index.html,https://www.washingtonexaminer.com/news/justice-for-breonna-taylor-act-rand-paul-introduces-bill-banning-no-knock-warrants,https://thehill.com/homenews/senate/502392-rand-paul-introduces-bill-to-end-no-knock-warrants
970,https://www.cnn.com/2020/06/13/opinions/trump-rolling-back-health-care-protections-lgbtq-hope/index.html,https://www.nationalreview.com/2020/06/trump-administration-reverses-obama-era-regulation-that-redefined-sex/,https://thehill.com/homenews/senate/502614-susan-collins-vows-to-overturn-trump-rule-rolling-back-lgbt-patients
971,https://www.huffpost.com/entry/rosemary-ketchum-elected-west-virginia_n_5ee0796bc5b6a6b09fc4e4e4,https://www.breitbart.com/politics/2020/06/11/west-virginia-elects-first-openly-transgender-official/,https://thehill.com/changing-america/respect/diversity-inclusion/502474-more-than-sixty-lgbtq-candidates-are-on-the
972,https://www.mediamatters.org/fake-news/debunked-conspiracy-theory-about-black-lives-matter-actblue-and-democrats-can-be-traced,https://factcheck.thedispatch.com/p/is-black-lives-matter-a-shell-company,https://www.factcheck.org/2020/06/donations-to-black-lives-matter-group-dont-go-to-dnc/
973,https://www.nbcnews.com/news/us-news/police-killing-rayshard-brooks-atlanta-ruled-homicide-n1231042,https://www.foxnews.com/us/medical-examiner-details-autopsy-findings-in-police-shooting-of-rayshard-brooks-death-ruled-homicide,https://www.axios.com/rayshard-brooks-manner-of-death-homicide-autopsy-d725434c-5ef3-44a6-97af-fffb1ec97303.html
974,"https://www.nytimes.com/2020/06/15/us/gay-transgender-workers-supreme-court.html?action=click&module=Top%20Stories&pgtype=Homepage
https://www.usatoday.com/story/news/politics/2020/06/15/supreme-court-denies-job-protection-lgbt-workers/4456749002/",https://www.nationalreview.com/news/supreme-court-extends-sex-based-anti-discrimination-protections-to-transgender-gay-employees/,
975,"http://www.nytimes.com/2012/12/26/us/politics/obama-returning-to-washington-to-seek-fiscal-deal.html?hp=&_r=0
http://www.cnn.com/2012/12/25/politics/fiscal-cliff/index.html?hpt=po_c1",http://townhall.com/news/politics-elections/2012/12/26/obama-congress-set-for-one-last-effort-on-fiscal-cliff-n1474070,
976,https://www.theguardian.com/us-news/2020/jun/13/anthony-fauci-second-wave-coronavirus-cases,https://www.newsmax.com/politics/Larry-Kudlow-Wall-Street-economy-stocks/2020/06/12/id/971895/,https://www.forbes.com/sites/sarahhansen/2020/06/13/here-are-all-the-states-where-coronavirus-cases-are-spiking/amp/
